,SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
154481,NSE,E,21339,EQUITY,0,STEELXIND,1.0,Steel Exchange India,,,,5.0,,ES,EQ,STEEL EXCHANGE INDIA LTD
154483,NSE,E,21348,EQUITY,0,IBLFL,2000.0,IBL Finance,,,,5.0,,ES,SM,IBL FINANCE LIMITED
154485,NSE,E,21362,EQUITY,0,SALASAR,1.0,SALASAR TECHNO ENGG. LTD.,,,,5.0,,ES,EQ,SALASAR TECHNO ENGG. LTD.
154488,NSE,E,21383,EQUITY,0,PALASHSECU,1.0,Palash Securities,,,,5.0,,ES,EQ,PALASH SECURITIES LTD
154491,NSE,E,21392,EQUITY,0,MAGADSUGAR,1.0,Magadh Sugar & Energy,,,,5.0,,ES,EQ,MAGADH SUGAR & ENERGY LTD
154493,NSE,E,21399,EQUITY,0,GANGESSECU,1.0,Ganges Securities,,,,5.0,,ES,EQ,GANGES SECURITIES LIMITED
154496,NSE,E,21406,EQUITY,0,AVADHSUGAR,1.0,Avadh Sugar & Energy,,,,5.0,,ES,EQ,AVADH SUG & ENERGY LTD
154498,NSE,E,2142,EQUITY,0,MFSL,1.0,Max Financial Services,,,,5.0,,ES,EQ,MAX FINANCIAL SERV LTD
154503,NSE,E,21431,EQUITY,0,THEINVEST,1.0,Investment Trust of India,,,,5.0,,ES,BE,THE INVEST TRUST OF IND L
154504,NSE,E,2144,EQUITY,0,BDL,1.0,Bharat Dynamics,,,,5.0,,ES,EQ,BHARAT DYNAMICS LIMITED
154505,NSE,E,21451,EQUITY,0,APS,2000.0,Australian Premium Solar,,,,5.0,,ES,SM,AUSTRALIAN PREM SOLAR I L
154508,NSE,E,21469,EQUITY,0,OPTIEMUS,1.0,Optiemus Infracom,,,,5.0,,ES,EQ,OPTIEMUS INFRACOM LTD
154513,NSE,E,21484,EQUITY,0,STEL,1.0,STEL Holdings,,,,5.0,,ES,EQ,STEL HOLDINGS LIMITED
154521,NSE,E,21501,EQUITY,0,SIS,1.0,Security & Intelligence Services,,,,5.0,,ES,EQ,SIS LIMITED
154524,NSE,E,21508,EQUITY,0,COCHINSHIP,1.0,Cochin Shipyard,,,,5.0,,ES,EQ,COCHIN SHIPYARD LIMITED
154531,NSE,E,21541,EQUITY,0,JUBLINDS,1.0,Jubilant Industries,,,,5.0,,ES,EQ,JUBILANT INDUSTRIES LTD
154538,NSE,E,21551,EQUITY,0,SMSLIFE,1.0,SMS Lifesciences,,,,5.0,,ES,EQ,SMS LIFESCIENCES (I) LTD
154543,NSE,E,21578,EQUITY,0,COMSYN,1.0,Commercial Syn Bags,,,,5.0,,ES,EQ,COMMERCIAL SYN BAGS LTD
154545,NSE,E,21614,EQUITY,0,ABCAPITAL,1.0,Aditya Birla Capital,,,,5.0,,ES,EQ,ADITYA BIRLA CAPITAL LTD.
154548,NSE,E,21623,EQUITY,0,APEX,1.0,Apex Frozen Foods,,,,5.0,,ES,EQ,APEX FROZEN FOODS LIMITED
154560,NSE,E,21657,EQUITY,0,PASHUPATI,800.0,Pashupati Cotspin,,,,5.0,,ES,SM,PASHUPATI COTSPIN LIMITED
154562,NSE,E,21676,EQUITY,0,HINDMOTORS,1.0,Hindustan Motors,,,,5.0,,ES,EQ,HINDUSTAN MOTORS LIMITED
154565,NSE,E,21687,EQUITY,0,BRNL,1.0,Bharat Road Network,,,,5.0,,ES,BE,BHARAT ROAD NETWORK LTD
154566,NSE,E,21690,EQUITY,0,DIXON,1.0,Dixon Technologies,,,,5.0,,ES,EQ,DIXON TECHNO (INDIA) LTD
154567,NSE,E,21691,EQUITY,0,MAXPOSURE,4000.0,Maxposure,,,,5.0,,ES,SM,MAXPOSURE LIMITED
154568,NSE,E,21697,EQUITY,0,MANAV,4000.0,Manav Infra Projects,,,,5.0,,ES,SM,MANAV INFRA PROJECTS LTD
154569,NSE,E,21704,EQUITY,0,DCAL,1.0,Dishman Carbogen Amcis,,,,5.0,,ES,EQ,DISHMAN CARBO AMCIS LTD
154570,NSE,E,21705,EQUITY,0,MEDIASSIST,1.0,Medi Assist Healthcare,,,,5.0,,ES,EQ,MEDI ASSIST HEALTH SER L
154571,NSE,E,2171,EQUITY,0,RAJMET,1.0,RAJNANDINI METAL LIMITED,,,,5.0,,ES,BE,RAJNANDINI METAL LIMITED
154574,NSE,E,21713,EQUITY,0,LASA,1.0,Lasa Supergenerics,,,,5.0,,ES,EQ,LASA SUPERGENERICS LTD
154579,NSE,E,21726,EQUITY,0,MATRIMONY,1.0,Matrimony.com,,,,5.0,,ES,EQ,MATRIMONY.COM LIMITED
154581,NSE,E,21737,EQUITY,0,RHFL,1.0,Reliance Home Finance,,,,5.0,,ES,BE,RELIANCE HOME FINANCE LTD
154582,NSE,E,21740,EQUITY,0,CHOLAHLDNG,1.0,Cholamandalam Financial Holdings,,,,5.0,,ES,EQ,CHOLAMANDALAM FIN HOL LTD
154584,NSE,E,21747,EQUITY,0,EDUCOMP,1.0,Educomp Solutions,,,,5.0,,ES,BZ,EDUCOMP SOLUTIONS LTD
154585,NSE,E,21749,EQUITY,0,CAPACITE,1.0,Capacite Infraprojects,,,,5.0,,ES,EQ,CAPACITE INFRAPROJECT LTD
154587,NSE,E,2176,EQUITY,0,AKG,1.0,AKG Exim,,,,5.0,,ES,EQ,AKG EXIM LIMITED
154590,NSE,E,21770,EQUITY,0,ICICIGI,1.0,ICICI Lombard General Insurance,,,,5.0,,ES,EQ,ICICI LOMBARD GIC LIMITED
154594,NSE,E,21792,EQUITY,0,MPTODAY,2000.0,Madhya Pradesh Today Media,,,,5.0,,ES,SM,M P TODAY MEDIA LIMITED
154595,NSE,E,21794,EQUITY,0,DAVANGERE,1.0,Davangere Sugar Company,,,,5.0,,ES,EQ,DAVANGERE SUGAR COMPANY L
154596,NSE,E,21808,EQUITY,0,SBILIFE,1.0,SBI Life Insurance,,,,5.0,,ES,EQ,SBI LIFE INSURANCE CO LTD
154597,NSE,E,2181,EQUITY,0,BOSCHLTD,1.0,Bosch,,,,5.0,,ES,EQ,BOSCH LIMITED
154598,NSE,E,21816,EQUITY,0,RMDRIP,2000.0,RM Drip & Sprinklers System,,,,5.0,,ES,SM,R M DRIP & SPRINK SYS LTD
154601,NSE,E,21823,EQUITY,0,CADSYS,1000.0,Cadsys,,,,5.0,,ES,SM,CADSYS (INDIA) LIMITED
154604,NSE,E,21828,EQUITY,0,TEXRAIL,1.0,Texmaco Rail & Engineering,,,,5.0,,ES,EQ,TEXMACO RAIL & ENG. LTD.
154606,NSE,E,2183,EQUITY,0,SUNDARMHLD,1.0,Sundaram Finance Holdings,,,,5.0,,ES,EQ,SUNDARAM FINANCE HOLD LTD
154608,NSE,E,21840,EQUITY,0,DIAMONDYD,1.0,Prataap Snacks,,,,5.0,,ES,EQ,PRATAAP SNACKS LIMITED
154615,NSE,E,21862,EQUITY,0,INNOVATIVE,3000.0,Innovative Tyres & Tubes,,,,5.0,,ES,ST,INNOVATIVE TYRES & TUBES
154618,NSE,E,21868,EQUITY,0,TIRUPATI,500.0,Shree Tirupati Balajee,,,,5.0,,ES,SM,SHREE TIRUPATI BALAJEE
154623,NSE,E,2188,EQUITY,0,GENCON,1.0,Generic Engineering Construction,,,,5.0,,ES,EQ,GENERIC ENG CONS PROJ LTD
154676,NSE,E,21951,EQUITY,0,HFCL,1.0,HFCL,,,,5.0,,ES,EQ,HFCL LIMITED
154679,NSE,E,21957,EQUITY,0,INDTERRAIN,1.0,Indian Terrain,,,,5.0,,ES,EQ,IND TERRAIN FASHIONS LTD
154706,NSE,E,22,EQUITY,0,ACC,1.0,ACC,,,,5.0,,ES,EQ,ACC LIMITED
154707,NSE,E,220,EQUITY,0,IEX,1.0,Indian Energy Exchange,,,,5.0,,ES,EQ,INDIAN ENERGY EXC LTD
154721,NSE,E,2202,EQUITY,0,MIRCELECTR,1.0,MIRC Electronics,,,,5.0,,ES,EQ,MIRC ELECTRONICS LTD
154909,NSE,E,22233,EQUITY,0,DHUNINV,1.0,Dhunseri Investments,,,,5.0,,ES,EQ,DHUNSERI INVESTMENTS LTD
154915,NSE,E,22255,EQUITY,0,NDRAUTO,1.0,NDR Auto Components,,,,5.0,,ES,EQ,NDR AUTO COMPONENTS LTD
154927,NSE,E,22277,EQUITY,0,WORTH,1.0,Worth Peripherals,,,,5.0,,ES,EQ,WORTH PERIPHERALS LIMITED
154928,NSE,E,22284,EQUITY,0,TIRUPATIFL,1.0,Tirupati Forge,,,,5.0,,ES,BE,TIRUPATI FORGE LIMITED
154929,NSE,E,2229,EQUITY,0,MODIRUBBER,1.0,Modi Rubber,,,,5.0,,ES,EQ,MODI RUBBER LTD
154960,NSE,E,22349,EQUITY,0,MACPOWER,1.0,Macpower CNC Machines,,,,5.0,,ES,BE,MACPOWER CNC MACHINES LTD
154962,NSE,E,22362,EQUITY,0,MCL,1.0,Madhav Copper,,,,5.0,,ES,BE,MADHAV COPPER LIMITED
154972,NSE,E,22377,EQUITY,0,MAXHEALTH,1.0,Max Healthcare Institute,,,,5.0,,ES,EQ,MAX HEALTHCARE INS LTD
154984,NSE,E,22415,EQUITY,0,LOVABLE,1.0,Lovable Lingerie,,,,5.0,,ES,EQ,LOVABLE LINGERIE LTD
154989,NSE,E,22423,EQUITY,0,TOTAL,1.0,Total Transport Systems,,,,5.0,,ES,EQ,TOTAL TRANSPORT SYS LTD
154990,NSE,E,22430,EQUITY,0,MAXIND,1.0,Max India,,,,5.0,,ES,BE,MAX INDIA LIMITED
155008,NSE,E,22463,EQUITY,0,EPACK,1.0,Epack Durable,,,,5.0,,ES,EQ,EPACK DURABLE LIMITED
155009,NSE,E,22468,EQUITY,0,LAWSIKHO,1000.0,Addictive Learning Technology,,,,5.0,,ES,SM,ADDICTIVE LEARNING TECH L
155010,NSE,E,22472,EQUITY,0,KONSTELEC,2000.0,Konstelec Engineers,,,,5.0,,ES,SM,KONSTELEC ENGINEERS LTD
155012,NSE,E,22477,EQUITY,0,NOVAAGRI,1.0,Nova Agritech,,,,5.0,,ES,EQ,NOVA AGRITECH LIMITED
155042,NSE,E,22517,EQUITY,0,FONEBOX,2000.0,Fonebox Retail,,,,5.0,,ES,SM,FONEBOX RETAIL LIMITED
155046,NSE,E,22527,EQUITY,0,DELAPLEX,600.0,Delaplex,,,,5.0,,ES,SM,DELAPLEX LIMITED
155047,NSE,E,22533,EQUITY,0,DHTL,1600.0,Docmode Health Technologies,,,,5.0,,ES,SM,DOCMODE HEALTH TECH LTD
155055,NSE,E,2256,EQUITY,0,PENINLAND,1.0,Peninsula Land,,,,5.0,,ES,EQ,PENINSULA LAND LIMITED
155056,NSE,E,22560,EQUITY,0,MEGATHERM,1200.0,Megatherm Induction,,,,5.0,,ES,SM,MEGATHERM INDUCTION LTD
155058,NSE,E,22566,EQUITY,0,BLSE,1.0,BLS E-Services,,,,5.0,,ES,EQ,BLS E-SERVICES LIMITED
155060,NSE,E,22571,EQUITY,0,BAWEJA,800.0,Baweja Studios,,,,5.0,,ES,SM,BAWEJA STUDIOS LIMITED
155062,NSE,E,2259,EQUITY,0,MOREPENLAB,1.0,Morepen Laboratories,,,,5.0,,ES,EQ,MOREPEN LAB. LTD
155069,NSE,E,22606,EQUITY,0,PFS,1.0,PTC India Financial Services,,,,5.0,,ES,BE,PTC INDIA FIN SERV LTD
155092,NSE,E,2263,EQUITY,0,BANDHANBNK,1.0,Bandhan Bank,,,,5.0,,ES,EQ,BANDHAN BANK LIMITED
155093,NSE,E,22630,EQUITY,0,GRASIMPP,1.0,Grasim Industries - PP,,,,5.0,,ES,E1,GRASIM RE.0.50 PPD UP
155098,NSE,E,22645,EQUITY,0,ITALIANE,2000.0,Italian Edibles,,,,5.0,,ES,SM,ITALIAN EDIBLES LIMITED
155099,NSE,E,22649,EQUITY,0,PARKHOTELS,1.0,Apeejay Surrendra Park Hotels,,,,5.0,,ES,EQ,PARKHOTELS
155102,NSE,E,22656,EQUITY,0,SIGNPOST,1.0,Signpost India,,,,5.0,,ES,EQ,SIGNPOST INDIA LIMITED
155105,NSE,E,22663,EQUITY,0,JSFB,1.0,Jana Small Finance Bank,,,,5.0,,ES,EQ,JANA SMALL FIN BANK LTD
155107,NSE,E,22670,EQUITY,0,RPTECH,1.0,Rashi Peripherals,,,,5.0,,ES,EQ,RASHI PERIPHERALS LIMITED
155108,NSE,E,22675,EQUITY,0,CAPITALSFB,1.0,Capital Small Finance Bank,,,,5.0,,ES,EQ,CAPITAL SMALL FIN BANK L
155112,NSE,E,22688,EQUITY,0,ALPEXSOLAR,1200.0,Alpex Solar,,,,5.0,,ES,SM,ALPEX SOLAR LIMITED
155132,NSE,E,22711,EQUITY,0,POLYSIL,2000.0,Polysil Irrigation Systems,,,,5.0,,ES,SM,POLYSIL IRRIGATION SYST L
155134,NSE,E,22717,EQUITY,0,ENTERO,1.0,Entero Healthcare Solutions,,,,5.0,,ES,EQ,ENTERO HEALTHCARE SOLU L
155136,NSE,E,22725,EQUITY,0,WTICAB,1000.0,Wise Travel India,,,,5.0,,ES,SM,WISE TRAVEL INDIA LIMITED
155137,NSE,E,22730,EQUITY,0,VSTL,1.0,Vibhor Steel Tubes,,,,5.0,,ES,EQ,VIBHOR STEEL TUBES LTD
155150,NSE,E,2275,EQUITY,0,IRISDOREME,1.0,IRIS CLOTHINGS LIMITED,,,,5.0,,ES,EQ,IRIS CLOTHINGS LIMITED
155165,NSE,E,22764,EQUITY,0,ESCONET,1600.0,Esconet Technologies,,,,5.0,,ES,SM,ESCONET TECHNOLOGIES LTD
155167,NSE,E,2277,EQUITY,0,MRF,1.0,MRF,,,,5.0,,ES,EQ,MRF LTD
155168,NSE,E,22770,EQUITY,0,INM,600.0,Interiors & More,,,,5.0,,ES,SM,INTERIORS & MORE LIMITED
155169,NSE,E,22774,EQUITY,0,IBULPP,1.0,Indiabulls Housing Finance - PP,,,,5.0,,ES,E1,INDIABULL RE.0.67 PPD UP
155170,NSE,E,22777,EQUITY,0,TCL,1600.0,Thaai Casting,,,,5.0,,ES,SM,THAAI CASTING LIMITED
155171,NSE,E,22781,EQUITY,0,KTL,3000.0,Kalahridhaan Trendz,,,,5.0,,ES,SM,KALAHRIDHAAN TRENDZ LTD
155172,NSE,E,22785,EQUITY,0,ATMASTCO,1600.0,Atmastco,,,,5.0,,ES,SM,ATMASTCO LIMITED
155176,NSE,E,22799,EQUITY,0,DEEM,1000.0,Deem Roll Tech,,,,5.0,,ES,SM,DEEM ROLL TECH LIMITED
155177,NSE,E,22803,EQUITY,0,ZENITHDRUG,1600.0,Zenith Drugs,,,,5.0,,ES,SM,ZENITH DRUGS LIMITED
155185,NSE,E,22824,EQUITY,0,JUNIPER,1.0,Juniper Hotels,,,,5.0,,ES,EQ,JUNIPER HOTELS LIMITED
155186,NSE,E,22829,EQUITY,0,SKIPPERPP,1.0,Skipper - RE,,,,5.0,,ES,E1,SKIPPER RE.0.25 PPD UP
155187,NSE,E,2283,EQUITY,0,MRPL,1.0,Mangalore Refinery & Petroleum,,,,5.0,,ES,EQ,MRPL
155195,NSE,E,22846,EQUITY,0,GPTHEALTH,1.0,GPT Healthcare,,,,5.0,,ES,EQ,GPT HEALTHCARE LIMITED
155225,NSE,E,2289,EQUITY,0,HLEGLAS,1.0,HLE GLASCOAT LIMITED,,,,5.0,,ES,EQ,HLE GLASCOAT LIMITED
155229,NSE,E,22897,EQUITY,0,SADHAV,1200.0,Sadhav Shipping,,,,5.0,,ES,SM,SADHAV SHIPPING LIMITED
155234,NSE,E,22911,EQUITY,0,OWAIS,1600.0,Owais Metal & Mineral Processing,,,,5.0,,ES,SM,OWAIS METAL & MINERAL
155242,NSE,E,22930,EQUITY,0,PLATIND,1.0,Platinum Industries,,,,5.0,,ES,EQ,PLATINUM INDUSTRIES LTD
155243,NSE,E,22938,EQUITY,0,PURVFLEXI,1600.0,Purv Flexipack,,,,5.0,,ES,SM,PURV FLEXIPACK LIMITED
155244,NSE,E,2294,EQUITY,0,MTNL,1.0,Mahanagar Telephone Nigam,,,,5.0,,ES,EQ,MAHANAGAR TELEPHONE NIGAM
155246,NSE,E,22947,EQUITY,0,EXICOM,1.0,Exicom Tele-Systems,,,,5.0,,ES,EQ,EXICOM TELE SYSTEMS LTD
155252,NSE,E,22974,EQUITY,0,ADROITPP,1.0,Adroit Infotech - PP,,,,5.0,,ES,X1,ADROITINF RS.2.50 PPD UP
155253,NSE,E,22976,EQUITY,0,MVKAGRO,1200.0,MVK Agro Food Product,,,,5.0,,ES,SM,M.V.K. AGRO FOOD PROD LTD
155254,NSE,E,22980,EQUITY,0,MUKKA,1.0,Mukka Proteins,,,,5.0,,ES,EQ,MUKKA PROTEINS LIMITED
155280,NSE,E,23018,EQUITY,0,VR,1600.0,VR Infraspace,,,,5.0,,ES,SM,V R INFRASPACE LIMITED
155282,NSE,E,2303,EQUITY,0,HAL,1.0,Hindustan Aeronautics,,,,5.0,,ES,EQ,HINDUSTAN AERONAUTICS LTD
155283,NSE,E,23030,EQUITY,0,LANCORHOL,1.0,LANCOR HOLDINGS LIMITED,,,,5.0,,ES,BE,LANCOR HOLDINGS LIMITED
155287,NSE,E,23043,EQUITY,0,RKSWAMY,1.0,RK Swamy,,,,5.0,,ES,EQ,R K SWAMY LIMITED
155290,NSE,E,23052,EQUITY,0,SONAMAC,1000.0,Sona Machinery,,,,5.0,,ES,SM,SONA MACHINERY LIMITED
155291,NSE,E,23056,EQUITY,0,JGCHEM,1.0,JG Chemicals,,,,5.0,,ES,EQ,J.G.CHEMICALS LIMITED
155294,NSE,E,23066,EQUITY,0,GOPAL,1.0,Gopal Snacks,,,,5.0,,ES,EQ,GOPAL SNACKS LIMITED
155295,NSE,E,2307,EQUITY,0,MUNJALSHOW,1.0,Munjal Showa,,,,5.0,,ES,EQ,MUNJAL SHOWA LTD
155296,NSE,E,23074,EQUITY,0,SHREEKARNI,600.0,Shree Karni Fabcom,,,,5.0,,ES,SM,SHREE KARNI FABCOM LTD
155328,NSE,E,23113,EQUITY,0,PRATHAM,1600.0,Pratham EPC Projects,,,,5.0,,ES,SM,PRATHAM EPC PROJECTS LTD
155334,NSE,E,23127,EQUITY,0,SCILAL,1.0,SCI Land & Assets,,,,5.0,,ES,EQ,SHIPPING CORP OF ILA LTD
155335,NSE,E,2313,EQUITY,0,MURUDCERA,1.0,Murudeshwar Ceramics,,,,5.0,,ES,EQ,MURUDESHWAR CERAMICS LTD
155338,NSE,E,23142,EQUITY,0,PVSL,1.0,Popular Vehicles & Services,,,,5.0,,ES,EQ,POPULAR VEHICLES N SER L
155339,NSE,E,23147,EQUITY,0,SIGNORIA,2000.0,Signoria Creation,,,,5.0,,ES,SM,SIGNORIA CREATION LIMITED
155344,NSE,E,23159,EQUITY,0,AVPINFRA,1600.0,AVP Infracon,,,,5.0,,ES,SM,AVP INFRACON LIMITED
155345,NSE,E,2316,EQUITY,0,HEIDELBERG,1.0,Heidelberg Cement,,,,5.0,,ES,EQ,HEIDELBERGCEMENT (I) LTD
155352,NSE,E,23175,EQUITY,0,KRYSTAL,1.0,Krystal Integrated Services,,,,5.0,,ES,EQ,KRYSTAL INTEGRATED SER L
155356,NSE,E,2319,EQUITY,0,NCC,1.0,Nagarjuna Construction Company,,,,5.0,,ES,EQ,NCC LIMITED
155367,NSE,E,2320,EQUITY,0,SMCGLOBAL,1.0,SMC Global Securities,,,,5.0,,ES,EQ,SMC GLOBAL SECURITIES LTD
155391,NSE,E,23227,EQUITY,0,ENFUSE,1200.0,Enfuse Solutions,,,,5.0,,ES,ST,ENFUSE SOLUTIONS LIMITED
155393,NSE,E,23233,EQUITY,0,ENSER,2000.0,Enser Communications,,,,5.0,,ES,ST,ENSER COMMUNICATIONS LTD
155394,NSE,E,23234,EQUITY,0,VISESHINFO,1.0,Visesh Infotechnics,,,,5.0,,ES,BZ,VISESH INFOTECNICS LTD
155419,NSE,E,2331,EQUITY,0,JAYNECOIND,1.0,Jayaswal Neco Industries,,,,5.0,,ES,EQ,JAYASWAL NECO INDUSTR LTD
155465,NSE,E,23367,EQUITY,0,SABTNL,1.0,SAB TV,,,,5.0,,ES,BE,SRI ADHIKARI BRO TELE N L
155466,NSE,E,23373,EQUITY,0,VISHWAS,1600.0,VISHWAS AGRI SEEDS LTD,,,,5.0,,ES,ST,VISHWAS AGRI SEEDS LTD
155469,NSE,E,23386,EQUITY,0,VHLTD,1.0,Viceroy Hotels,,,,5.0,,ES,BE,VICEROY HOTELS LIMITED
155472,NSE,E,23401,EQUITY,0,ASPIRE,2000.0,Aspire & Innovative Advertising,,,,5.0,,ES,ST,ASPIRE & INNOVATIVE ADV L
155473,NSE,E,23403,EQUITY,0,SRM,1.0,SRM Contractors,,,,5.0,,ES,BE,SRM CONTRACTORS LIMITED
155475,NSE,E,23413,EQUITY,0,BLUEPEBBLE,800.0,Blue Pebble,,,,5.0,,ES,ST,BLUE PEBBLE LIMITED
155477,NSE,E,23420,EQUITY,0,TRUST,1200.0,Trust Fintech,,,,5.0,,ES,ST,TRUST FINTECH LIMITED
155495,NSE,E,23441,EQUITY,0,TAC,1200.0,TAC Infosec,,,,5.0,,ES,ST,TAC INFOSEC LIMITED
155496,NSE,E,23445,EQUITY,0,RADIOWALLA,1600.0,Radiowalla Network,,,,5.0,,ES,ST,RADIOWALLA NETWORK LTD
155499,NSE,E,23448,EQUITY,0,SPTL,1.0,Sintex Plastics Technology,,,,5.0,,ES,BZ,SINTEX PLASTICS TECH LTD
155501,NSE,E,23458,EQUITY,0,YASHOPTICS,1600.0,YASH OPTICS & LENS LTD,,,,5.0,,ES,ST,YASH OPTICS & LENS LTD
155502,NSE,E,23462,EQUITY,0,K2INFRA,1200.0,K2 INFRAGEN LIMITED,,,,5.0,,ES,ST,K2 INFRAGEN LIMITED
155503,NSE,E,235,EQUITY,0,AAKASH,1.0,AAKASH EXPLORATION SER L,,,,5.0,,ES,EQ,AAKASH EXPLORATION SER L
155504,NSE,E,2350,EQUITY,0,NURECA,1.0,Nureca,,,,5.0,,ES,EQ,NURECA LIMITED
155505,NSE,E,2354,EQUITY,0,KBCGLOBAL,1.0,KBC Global,,,,5.0,,ES,EQ,KBC GLOBAL LIMITED
155506,NSE,E,236,EQUITY,0,ASIANPAINT,1.0,Asian Paints,,,,5.0,,ES,EQ,ASIAN PAINTS LIMITED
155507,NSE,E,23650,EQUITY,0,MUTHOOTFIN,1.0,Muthoot Finance,,,,5.0,,ES,EQ,MUTHOOT FINANCE LIMITED
155508,NSE,E,2366,EQUITY,0,GIRIRAJ,500.0,Giriraj Civil Developers,,,,5.0,,ES,ST,GIRIRAJ CIVIL DEVP LTD
155518,NSE,E,2385,EQUITY,0,NAVNETEDUL,1.0,Navneet Education,,,,5.0,,ES,EQ,NAVNEET EDUCATION LTD
155522,NSE,E,2388,EQUITY,0,NELCO,1.0,NELCO,,,,5.0,,ES,EQ,NELCO LTD
155527,NSE,E,2397,EQUITY,0,SANDHAR,1.0,Sandhar Technologies,,,,5.0,,ES,EQ,SANDHAR TECHNOLOGIES LTD
155534,NSE,E,2406,EQUITY,0,NEULANDLAB,1.0,Neuland Laboratories,,,,5.0,,ES,EQ,NEULAND LAB LTD.
155539,NSE,E,2412,EQUITY,0,PEL,1.0,Piramal Enterprises,,,,5.0,,ES,EQ,PIRAMAL ENTERPRISES LTD
155542,NSE,E,24184,EQUITY,0,PIIND,1.0,PI Industries,,,,5.0,,ES,EQ,PI INDUSTRIES LTD
155543,NSE,E,24190,EQUITY,0,SYMPHONY,1.0,Symphony,,,,5.0,,ES,EQ,SYMPHONY LIMITED
155544,NSE,E,24196,EQUITY,0,VADILALIND,1.0,Vadilal Industries,,,,5.0,,ES,EQ,VADILAL INDUSTRIES LTD
155545,NSE,E,2421,EQUITY,0,NILKAMAL,1.0,Nilkamal,,,,5.0,,ES,EQ,NILKAMAL LIMITED
155547,NSE,E,24225,EQUITY,0,RELAXO,1.0,Relaxo Footwears,,,,5.0,,ES,EQ,RELAXO FOOT LTD.
155548,NSE,E,24231,EQUITY,0,OMINFRAL,1.0,Om Infra,,,,5.0,,ES,EQ,OM INFRA LIMITED
155549,NSE,E,24265,EQUITY,0,ESTER,1.0,Ester Industries,,,,5.0,,ES,EQ,ESTER INDUSTRIES LTD
155550,NSE,E,24292,EQUITY,0,VSTTILLERS,1.0,VST Tillers Tractors,,,,5.0,,ES,EQ,VST TILLERS TRACTORS LTD
155551,NSE,E,2431,EQUITY,0,RAILTEL,1.0,Railtel Corporation of India,,,,5.0,,ES,EQ,RAILTEL CORP OF IND LTD
155553,NSE,E,24389,EQUITY,0,KARMAENG,1.0,Karma Energy,,,,5.0,,ES,BE,KARMA ENERGY LIMITED
155554,NSE,E,24391,EQUITY,0,DELPHIFX,1.0,Delphi World Money,,,,5.0,,ES,EQ,DELPHI WORLD MONEY LTD
155555,NSE,E,24403,EQUITY,0,ASHIANA,1.0,Ashiana Housing,,,,5.0,,ES,EQ,ASHIANA HOUSING LTD
155556,NSE,E,24409,EQUITY,0,DHANUKA,1.0,Dhanuka Agritech,,,,5.0,,ES,EQ,DHANUKA AGRITECH LTD
155557,NSE,E,2442,EQUITY,0,NOCIL,1.0,NOCIL,,,,5.0,,ES,EQ,NOCIL LIMITED
155558,NSE,E,245,EQUITY,0,ADL,1.0,Archidply Decor,,,,5.0,,ES,EQ,ARCHIDPLY DECOR LIMITED
155559,NSE,E,24532,EQUITY,0,FILATEX,1.0,FILATEX INDIA LTD,,,,5.0,,ES,EQ,FILATEX INDIA LTD
155560,NSE,E,24538,EQUITY,0,MAITHANALL,1.0,Maithan Alloys,,,,5.0,,ES,EQ,MAITHAN ALLOYS LTD
155561,NSE,E,2454,EQUITY,0,CENTRUM,1.0,Centrum Capital,,,,5.0,,ES,EQ,CENTRUM CAPITAL LIMITED
155562,NSE,E,24595,EQUITY,0,RUSHIL,1.0,Rushil Decor,,,,5.0,,ES,EQ,RUSHIL DECOR LIMITED
155563,NSE,E,2463,EQUITY,0,MIDHANI,1.0,Mishra Dhatu Nigam,,,,5.0,,ES,EQ,MISHRA DHATU NIGAM LTD
155564,NSE,E,2475,EQUITY,0,ONGC,1.0,Oil & Natural Gas Corporation,,,,5.0,,ES,EQ,OIL AND NATURAL GAS CORP.
155566,NSE,E,2481,EQUITY,0,ONWARDTEC,1.0,Onward Technologies,,,,5.0,,ES,EQ,ONWARD TECHNOLOGIES LTD
155567,NSE,E,24874,EQUITY,0,INVENTURE,1.0,Inventure Growth & Securities,,,,5.0,,ES,BE,INVENTURE GRO & SEC LTD
155568,NSE,E,2489,EQUITY,0,ISEC,1.0,ICICI Securities,,,,5.0,,ES,EQ,ICICI SECURITIES LIMITED
155569,NSE,E,24924,EQUITY,0,ELGIRUBCO,1.0,Elgi Rubber Company,,,,5.0,,ES,EQ,ELGI RUBBER CO. LTD
155570,NSE,E,2493,EQUITY,0,ORIENTHOT,1.0,Oriental Hotels,,,,5.0,,ES,EQ,ORIENT HOTELS LTD
155571,NSE,E,24948,EQUITY,0,L&TFH,1.0,L&T Finance Holdings,,,,5.0,,ES,EQ,L&T FINANCE HOLDINGS LTD
155572,NSE,E,2495,EQUITY,0,SILGO,1.0,Silgo Retail,,,,5.0,,ES,BE,SILGO RETAIL LIMITED
